year,country,value,row_norm
1951,EGY,0.005664931936976454,0.0840221643568479
1951,ZAF,0.015420778074048304,0.22872069148631474
1951,ARG,0.007022373598847332,0.10415571365407429
1951,HKG,0.0008567218863369601,0.012706882967482337
1951,DZA,0.01740477568977931,0.2581473069526813
1951,PHL,0.021364755191518658,0.31688164873234226
1951,AUT,0.0014608656329949162,0.021667531699292097
1951,COL,0.020877047954673995,0.3096479841326476
1952,USA,0.06041791825538681,1.0
1952,GBR,0.03880389425543376,0.6422580482069827
1952,CAN,0.0544796027107206,0.9017126753761207
1952,DEU,0.02251705258663493,0.37268832222016074
1952,FRA,0.03036426035414924,0.5025704498092665
1952,NLD,0.019347658296094247,0.32023046895312757
1952,ITA,0.02045816413314203,0.33861087445392074
1952,BRA,0.029930973779716423,0.49539895852084914
